Date/Heure;Nom;Quantité;Sens;Taille;Tracking;Turbidité
2025-08-09 06:01:51.571;TRF;1;0;0;;1
2025-08-09 05:51:22.969;TRF;1;0;0;;1
2025-08-09 05:50:12.412;TRF;1;0;0;;1
2025-08-09 05:32:10.710;TRF;1;0;0;;1
2025-08-09 05:30:07.925;TRF;1;0;0;;1
2025-08-09 05:12:55.008;TRF;1;0;0;;1
2025-08-09 05:12:46.969;TRF;1;0;0;;1
2025-08-09 05:01:32.629;TRF;1;0;0;;1
2025-08-09 05:01:23.573;TRF;1;0;0;;1
2025-08-09 04:57:58.925;TRF;1;0;0;;1
2025-08-09 04:56:05.350;TRF;1;0;0;;1
2025-08-09 04:42:09.072;TRF;1;0;0;;1
2025-08-09 04:34:45.001;TRF;1;0;0;;1
2025-08-09 04:32:33.296;TRF;1;0;0;;1
2025-08-09 04:30:38.246;TRF;1;0;0;;1
2025-08-09 04:20:02.705;TRF;1;0;0;;1
2025-08-09 04:17:12.631;TRF;1;0;0;;1
2025-08-09 04:11:19.508;TRF;1;0;0;;1
2025-08-09 04:10:27.297;TRF;1;0;0;;1
2025-08-09 03:50:38.318;TRF;1;0;0;;1
2025-08-09 03:46:43.282;TRF;1;0;0;;1
2025-08-09 03:29:33.753;TRF;1;0;0;;1
2025-08-09 03:29:27.046;TRF;1;0;0;;1
2025-08-09 03:27:31.168;TRF;1;0;0;;1
2025-08-09 03:25:42.308;TRF;1;0;0;;1
2025-08-09 03:16:40.778;TRF;1;0;0;;1
2025-08-09 03:15:08.062;TRF;1;0;0;;1
2025-08-09 02:59:56.257;TRF;1;0;0;;1
2025-08-09 02:52:11.788;TRF;1;0;0;;1
2025-08-09 02:42:29.514;TRF;1;0;0;;1
2025-08-09 02:35:02.944;TRF;1;0;0;;1
2025-08-09 02:27:44.620;TRF;1;0;0;;1
2025-08-09 01:53:12.072;TRF;1;0;0;;1
2025-08-09 01:33:37.475;TRF;1;0;0;;1
2025-08-09 01:33:02.511;TRF;1;1;258;;1
2025-08-09 01:33:03.752;TRF;1;0;0;;1
2025-08-09 01:32:53.641;TRF;1;0;0;;1
2025-08-09 01:32:36.072;TRF;1;0;0;;1
2025-08-09 01:28:15.659;TRF;1;0;0;;1
2025-08-09 01:26:05.904;TRF;1;0;0;;1
2025-08-09 01:01:32.505;TRF;1;0;0;;1
2025-08-09 00:15:41.583;TRF;1;0;0;;1
2025-08-10 23:40:40.420;TRF;1;1;181;;1
2025-08-10 23:38:32.482;TRF;1;0;0;;1
2025-08-10 23:32:52.066;TRF;1;0;0;;1
2025-08-10 23:31:24.371;TRF;1;0;0;;1
2025-08-10 23:18:29.194;TRF;1;0;0;;1
2025-08-10 23:17:47.040;TRF;1;0;0;;1
2025-08-10 23:17:47.624;TRF;1;0;0;;1
2025-08-10 22:47:17.099;TRF;1;0;0;;1
2025-08-10 20:20:18.326;TRF;1;0;0;;1
2025-08-10 19:26:34.073;TRF;1;0;0;;1
2025-08-10 16:43:31.123;TRF;1;1;172;;1
2025-08-10 16:33:22.399;TRF;1;0;0;;1
2025-08-10 16:26:01.733;TRF;1;0;0;;1
2025-08-10 15:14:04.439;TRF;1;0;0;;1
2025-08-10 14:29:10.278;TRF;1;0;0;;1
2025-08-10 13:33:55.918;TRF;1;0;0;;1
2025-08-10 10:52:04.466;TRF;1;0;0;;2
2025-08-10 10:19:12.374;TRF;1;0;0;;2
2025-08-10 10:02:39.610;TRF;1;0;0;;2
2025-08-10 09:35:07.368;TRF;1;0;0;;1
2025-08-10 09:34:16.106;TRF;1;0;0;;1
2025-08-10 09:34:05.176;TRF;1;0;0;;1
2025-08-10 09:11:59.371;TRF;1;0;0;;1
2025-08-10 09:07:15.013;TRF;1;0;0;;1
2025-08-10 09:05:38.424;TRF;1;0;0;;1
2025-08-10 09:02:15.623;TRF;1;0;0;;2
2025-08-10 07:53:14.715;TRF;1;0;0;;2
2025-08-10 07:27:31.224;TRF;1;0;0;;2
2025-08-10 07:27:14.422;TRF;1;0;0;;2
2025-08-10 07:27:04.220;TRF;1;0;0;;2
2025-08-10 07:26:53.960;TRF;1;0;0;;2
2025-08-10 07:13:50.823;TRF;1;0;0;;2
2025-08-10 07:04:34.168;TRF;1;0;0;;2
2025-08-10 07:00:11.259;TRF;1;0;0;;2
2025-08-10 06:50:20.802;TRF;1;0;0;;2
2025-08-10 06:25:19.663;TRF;1;0;0;;2
2025-08-10 05:42:01.764;TRF;1;0;0;;2
2025-08-10 05:24:27.225;TRF;1;0;0;;2
2025-08-10 05:21:11.854;TRF;1;0;0;;2
2025-08-10 05:05:42.290;TRF;1;0;0;;1
2025-08-10 05:05:30.430;TRF;1;0;0;;1
2025-08-10 05:05:30.214;TRF;1;0;0;;1
2025-08-10 05:04:37.865;TRF;1;0;0;;1
2025-08-10 05:02:46.928;TRF;1;0;0;;1
2025-08-10 03:41:56.909;TRF;1;0;0;;1
2025-08-10 03:41:28.914;TRF;1;0;0;;1
2025-08-10 03:40:46.562;TRF;1;0;0;;1
2025-08-10 03:11:38.705;TRF;1;0;0;;1
2025-08-10 02:24:00.315;TRF;1;0;0;;1
2025-08-10 02:23:59.877;TRF;1;0;0;;1
2025-08-10 02:14:47.835;TRF;1;0;0;;1
2025-08-10 02:10:33.272;TRF;1;0;0;;1
2025-08-10 00:32:34.864;TRF;1;0;0;;1
2025-08-10 00:19:01.451;TRF;1;0;0;;1
2025-08-11 00:14:51.016;TRF;1;0;0;;1
2025-08-11 00:29:36.166;TRF;1;0;0;;1
2025-08-11 01:55:47.264;TRF;1;0;0;;1
2025-08-11 02:03:17.381;TRF;1;0;0;;1
2025-08-11 02:03:24.905;TRF;1;0;0;;1
2025-08-11 02:21:09.345;TRF;1;0;0;;1
2025-08-11 02:54:53.877;TRF;1;0;0;;1
2025-08-11 02:55:23.606;TRF;1;0;0;;1
2025-08-11 04:01:22.481;TRF;1;0;0;;1
2025-08-11 04:01:37.463;TRF;1;0;0;;1
2025-08-11 04:14:13.806;TRF;1;0;0;;1
2025-08-11 04:16:17.158;TRF;1;0;0;;1
2025-08-11 04:41:14.833;TRF;1;0;0;;1
2025-08-11 05:55:17.784;TRF;1;0;0;;1
2025-08-11 05:55:17.712;TRF;1;0;0;;1
2025-08-11 05:56:37.652;TRF;1;0;0;;1
2025-08-11 06:51:30.136;TRF;1;0;0;;1
2025-08-11 10:32:24.290;TRF;1;0;0;;1
2025-08-11 13:13:43.037;TRF;1;0;0;;1
2025-08-11 13:14:01.188;TRF;1;0;0;;1
2025-08-11 13:25:05.052;TRF;1;0;0;;1
2025-08-11 13:25:21.625;TRF;1;0;0;;1
2025-08-11 14:06:52.712;TRF;1;0;0;;1
2025-08-11 14:33:24.418;TRF;1;0;0;;1
2025-08-11 14:34:32.723;TRF;1;0;0;;1
2025-08-11 14:34:55.334;TRF;1;0;0;;1
2025-08-11 15:33:18.276;TRF;1;0;0;;1
2025-08-11 16:08:08.250;TRF;1;0;0;;1
2025-08-11 16:09:06.700;TRF;1;0;0;;1
2025-08-11 16:31:31.312;TRF;1;0;0;;1
2025-08-11 16:35:39.174;TRF;1;1;206;;1
2025-08-11 23:39:04.886;TRF;1;1;163;;1
2025-08-11 23:38:45.424;TRF;1;0;0;;1
2025-08-11 23:25:33.719;TRF;1;0;0;;1
2025-08-11 23:24:33.078;TRF;1;0;0;;1
2025-08-11 23:19:13.812;TRF;1;0;0;;1
2025-08-11 23:18:03.248;TRF;1;0;0;;1
2025-08-11 23:15:37.882;TRF;1;0;0;;1
2025-08-11 23:14:28.140;TRF;1;0;0;;1
2025-08-11 23:05:57.214;TRF;1;0;0;;1
2025-08-11 23:04:54.640;TRF;1;0;0;;1
2025-08-11 22:24:55.451;TRF;1;0;0;;1
2025-08-11 22:21:57.708;TRF;1;0;0;;1
2025-08-11 22:08:45.874;TRF;1;0;0;;1
2025-08-11 18:15:37.440;TRF;1;1;226;;1
2025-08-12 00:17:05.453;TRF;1;0;0;;1
2025-08-12 00:33:57.341;TRF;1;0;0;;1
2025-08-12 01:06:32.908;TRF;1;0;0;;1
2025-08-12 01:55:14.735;TRF;1;0;0;;1
2025-08-12 02:11:10.610;TRF;1;0;0;;1
2025-08-12 02:55:20.853;TRF;1;0;0;;1
2025-08-12 03:56:06.516;TRF;1;0;0;;1
2025-08-12 03:58:51.974;TRF;1;0;0;;1
2025-08-12 05:09:58.293;TRF;1;0;0;;1
2025-08-12 06:07:24.517;TRF;1;0;0;;1
2025-08-12 06:23:00.557;TRF;1;0;0;;1
2025-08-12 10:40:14.177;TRF;1;0;0;;1
2025-08-12 10:42:14.454;TRF;1;0;0;;1
2025-08-12 10:44:05.155;TRF;1;0;0;;1
2025-08-12 10:53:53.456;TRF;1;0;0;;1
2025-08-12 11:30:01.993;TRF;1;0;0;;1
2025-08-12 11:30:07.030;TRF;1;0;0;;1
2025-08-12 11:30:48.745;TRF;1;0;0;;1
2025-08-12 11:32:47.839;TRF;1;0;0;;1
2025-08-12 11:53:22.207;TRF;1;0;0;;1
2025-08-12 11:55:34.432;TRF;1;0;0;;1
2025-08-12 11:55:41.164;TRF;1;0;0;;1
2025-08-12 11:56:28.775;TRF;1;0;0;;1
2025-08-12 12:25:11.301;TRF;1;0;0;;1
2025-08-12 12:43:35.389;TRF;1;0;0;;1
2025-08-12 12:43:50.551;TRF;1;0;0;;1
2025-08-12 13:38:50.643;TRF;1;0;0;;1
2025-08-12 14:29:32.074;TRF;1;0;0;;1
2025-08-12 14:31:11.122;TRF;1;0;0;;1
2025-08-12 15:49:46.515;TRF;1;0;0;;1
2025-08-12 17:59:19.680;TRF;1;0;0;;1
2025-08-12 20:44:12.721;TRF;1;0;0;;1
2025-08-12 20:54:08.656;TRF;1;0;0;;1
2025-08-12 20:58:48.472;TRF;1;0;0;;1
2025-08-12 20:59:15.935;TRF;1;0;0;;1
2025-08-12 21:05:28.805;TRF;1;0;0;;1
2025-08-12 21:05:55.577;TRF;1;0;0;;1
2025-08-12 21:19:41.869;TRF;1;0;0;;1
2025-08-12 22:11:47.788;TRF;1;0;0;;1
2025-08-12 22:16:11.401;TRF;1;0;0;;1
2025-08-12 22:23:43.158;TRF;1;0;0;;1
2025-08-12 22:25:16.821;TRF;1;0;0;;1
2025-08-12 22:59:53.392;TRF;1;0;0;;1
2025-08-12 23:03:15.962;TRF;1;0;0;;1
2025-08-12 23:05:18.689;TRF;1;0;0;;1
2025-08-12 23:27:57.211;TRF;1;0;0;;1
2025-08-13 00:10:54.423;TRF;1;0;0;;1
2025-08-13 00:12:05.566;TRF;1;0;0;;1
2025-08-13 00:27:24.954;TRF;1;0;0;;1
2025-08-13 00:28:09.944;TRF;1;0;0;;1
2025-08-13 01:18:20.047;TRF;1;0;0;;1
2025-08-13 01:58:41.805;TRF;1;0;0;;1
2025-08-13 02:17:14.748;TRF;1;0;0;;1
2025-08-13 03:49:13.063;TRF;1;0;0;;1
2025-08-13 04:02:50.595;TRF;1;0;0;;1
2025-08-13 10:56:26.369;TRF;1;0;0;;1
2025-08-13 12:50:00.716;TRF;1;0;0;;1
2025-08-13 14:47:58.730;TRF;1;0;0;;1
2025-08-13 15:13:57.754;TRF;1;0;0;;1
2025-08-13 15:51:51.923;TRF;1;0;0;;1
2025-08-13 21:17:34.463;TRF;1;0;0;;1
2025-08-13 21:12:11.921;TRF;1;0;0;;1
2025-08-13 21:00:44.851;TRF;1;1;203;;1
2025-08-13 20:56:53.909;TRF;1;0;0;;1
2025-08-13 20:52:19.717;TRF;1;0;0;;1
2025-08-13 20:33:56.325;TRF;1;1;221;;1
2025-08-13 18:56:32.991;TRF;1;1;216;;1
2025-08-13 17:39:06.705;TRF;1;1;209;;1
2025-08-13 17:34:45.122;TRF;1;1;222;;1
2025-08-13 16:43:56.398;TRF;1;1;212;;1
2025-08-13 16:06:07.698;TRF;1;0;0;;1
2025-08-13 15:52:18.969;TRF;1;0;0;;1
2025-08-14 23:49:47.975;TRF;1;1;212;;1
2025-08-14 21:29:54.284;TRF;1;1;198;;1
2025-08-14 21:29:54.284;TRF;1;0;0;;1
2025-08-14 21:17:03.960;TRF;1;0;0;;1
2025-08-14 21:05:14.483;TRF;1;0;0;;1
2025-08-14 20:56:31.838;TRF;1;0;0;;1
2025-08-14 20:55:35.802;TRF;1;0;0;;1
2025-08-14 17:02:35.250;TRF;1;1;231;;1
2025-08-14 14:51:53.946;TRF;1;0;0;;1
2025-08-14 14:50:51.081;TRF;1;0;0;;1
2025-08-14 12:03:39.125;TRF;1;0;0;;1
2025-08-14 12:03:09.837;TRF;1;0;0;;1
2025-08-14 10:12:29.900;TRF;1;0;0;;1
2025-08-14 07:21:43.376;TRF;1;0;0;;1
2025-08-14 07:21:32.193;TRF;1;0;0;;1
2025-08-14 07:14:27.636;TRF;1;0;0;;1
2025-08-14 07:14:10.939;TRF;1;0;0;;1
2025-08-14 06:57:04.368;TRF;1;0;0;;1
2025-08-14 06:17:39.550;TRF;1;0;0;;1
2025-08-14 05:39:26.805;TRF;1;0;0;;1
2025-08-14 05:38:32.194;TRF;1;0;0;;1
2025-08-14 05:26:47.631;TRF;1;0;0;;1
2025-08-14 05:16:55.389;TRF;1;0;0;;1
2025-08-14 04:20:22.805;TRF;1;0;0;;1
2025-08-14 04:16:26.168;TRF;1;0;0;;1
2025-08-14 04:07:04.268;TRF;1;0;0;;1
2025-08-14 04:02:20.317;TRF;1;0;0;;1
2025-08-14 04:00:16.538;TRF;1;0;0;;1
2025-08-14 03:48:51.157;TRF;1;0;0;;1
2025-08-14 03:43:08.560;TRF;1;0;0;;1
2025-08-14 03:42:05.843;TRF;1;0;0;;1
2025-08-14 03:31:59.513;TRF;1;0;0;;1
2025-08-14 03:29:22.579;TRF;1;0;0;;1
2025-08-14 03:24:12.810;TRF;1;0;0;;1
2025-08-14 03:17:47.582;TRF;1;0;0;;1
2025-08-14 03:16:14.663;TRF;1;0;0;;1
2025-08-14 03:00:53.133;TRF;1;0;0;;1
2025-08-14 03:00:48.018;TRF;1;0;0;;1
2025-08-14 02:45:32.181;TRF;1;0;0;;1
2025-08-14 02:39:05.445;TRF;1;0;0;;1
2025-08-14 02:38:08.952;TRF;1;0;0;;1
2025-08-14 02:24:02.842;TRF;1;0;0;;1
2025-08-15 00:51:36.866;TRF;1;0;0;;1
2025-08-15 01:07:30.021;TRF;1;0;0;;1
2025-08-15 01:17:24.796;TRF;1;0;0;;1
2025-08-15 01:44:04.321;TRF;1;0;0;;1
2025-08-15 02:01:52.429;TRF;1;0;0;;1
2025-08-15 02:07:00.288;TRF;1;0;0;;1
2025-08-15 02:08:25.263;TRF;1;0;0;;1
2025-08-15 02:09:29.060;TRF;1;0;0;;1
2025-08-15 02:11:56.042;TRF;1;0;0;;1
2025-08-15 02:12:56.474;TRF;1;0;0;;1
2025-08-15 02:14:47.495;TRF;1;0;0;;1
2025-08-15 02:17:10.249;TRF;1;0;0;;1
2025-08-15 02:20:49.054;TRF;1;0;0;;1
2025-08-15 02:23:27.256;TRF;1;0;0;;1
2025-08-15 02:47:45.011;TRF;1;0;0;;1
2025-08-15 02:48:07.155;TRF;1;0;0;;1
2025-08-15 02:50:25.527;TRF;1;0;0;;1
2025-08-15 02:51:13.111;TRF;1;0;0;;1
2025-08-15 03:11:47.255;TRF;1;0;0;;1
2025-08-15 03:14:27.618;TRF;1;0;0;;1
2025-08-15 03:16:56.389;TRF;1;0;0;;1
2025-08-15 03:20:33.109;TRF;1;0;0;;1
2025-08-15 03:21:12.271;TRF;1;0;0;;1
2025-08-15 04:00:16.504;TRF;1;0;0;;1
2025-08-15 04:03:51.484;TRF;1;0;0;;1
2025-08-15 04:22:04.632;TRF;1;0;0;;1
2025-08-15 04:25:26.360;TRF;1;0;0;;1
2025-08-15 04:30:28.759;TRF;1;0;0;;1
2025-08-15 04:30:44.439;TRF;1;0;0;;1
2025-08-15 06:46:18.137;TRF;1;0;0;;1
2025-08-15 06:50:38.102;TRF;1;0;0;;1
2025-08-15 06:56:13.142;TRF;1;0;0;;1
2025-08-15 07:38:26.490;TRF;1;0;0;;1
2025-08-15 07:48:32.485;TRF;1;0;0;;1
2025-08-15 07:50:07.158;TRF;1;0;0;;1
2025-08-15 07:52:50.389;TRF;1;0;0;;1
2025-08-15 08:07:54.881;TRF;1;0;0;;1
2025-08-15 08:19:44.486;TRF;1;0;0;;1
2025-08-15 08:41:39.118;TRF;1;0;0;;1
2025-08-15 08:41:42.184;TRF;1;0;0;;1
2025-08-15 08:42:18.096;TRF;1;0;0;;1
2025-08-15 09:08:41.130;TRF;1;0;0;;1
2025-08-15 09:11:13.045;TRF;1;0;0;;1
2025-08-15 09:12:15.826;TRF;1;0;0;;1
2025-08-15 09:48:04.725;TRF;1;0;0;;1
2025-08-15 10:14:55.463;TRF;1;0;0;;1
2025-08-15 10:26:19.238;TRF;1;0;0;;1
2025-08-15 10:31:00.359;TRF;1;0;0;;1
2025-08-15 10:31:19.435;TRF;1;0;0;;1
2025-08-15 10:43:45.574;TRF;1;0;0;;1
2025-08-15 10:48:54.480;TRF;1;0;0;;1
2025-08-15 11:46:40.229;TRF;1;0;0;;1
2025-08-15 12:37:07.964;TRF;1;0;0;;1
2025-08-15 12:47:42.661;TRF;1;0;0;;1
2025-08-15 13:26:54.351;TRF;1;0;0;;1
2025-08-15 14:30:09.831;TRF;1;0;0;;1
2025-08-15 14:33:51.174;TRF;1;0;0;;1
2025-08-15 14:45:03.274;TRF;1;0;0;;1
2025-08-15 16:01:04.291;TRF;1;0;0;;1
2025-08-15 22:32:46.325;TRF;1;1;201;;1
2025-08-15 22:30:57.717;TRF;1;0;0;;1
2025-08-15 22:25:52.018;TRF;1;0;0;;1
2025-08-15 22:23:47.617;TRF;1;0;0;;1
2025-08-15 21:43:49.866;TRF;1;0;0;;1
2025-08-15 21:25:31.276;TRF;1;1;204;;1
2025-08-15 21:13:09.923;TRF;1;0;0;;1
2025-08-15 21:09:18.098;TRF;1;0;0;;1
2025-08-15 19:36:06.680;TRF;1;1;242;;1
2025-08-15 19:00:26.758;TRF;1;0;0;;1
2025-08-15 18:56:16.884;TRF;1;0;0;;1
2025-08-15 17:43:43.407;TRF;1;0;0;;1
2025-08-15 17:41:25.177;TRF;1;0;0;;1
2025-08-16 23:50:19.280;TRF;1;0;0;;1
2025-08-16 23:04:08.765;TRF;1;0;0;;1
2025-08-16 23:00:13.967;TRF;1;0;0;;1
2025-08-16 22:37:23.504;TRF;1;0;0;;1
2025-08-16 21:19:56.884;TRF;1;0;0;;1
2025-08-16 21:13:05.176;TRF;1;0;0;;1
2025-08-16 21:07:56.058;TRF;1;1;181;;1
2025-08-16 21:07:45.228;TRF;1;1;179;;1
2025-08-16 21:07:37.420;TRF;1;0;0;;1
2025-08-16 20:47:32.757;TRF;1;0;0;;1
2025-08-16 20:45:33.855;TRF;1;0;0;;1
2025-08-16 19:21:30.086;TRF;1;0;0;;1
2025-08-16 18:20:50.487;TRF;1;1;233;;1
2025-08-16 15:39:05.533;TRF;1;1;200;;1
2025-08-16 15:22:47.416;TRF;1;0;0;;1
2025-08-16 15:18:28.064;TRF;1;0;0;;1
2025-08-16 14:26:58.885;TRF;1;0;0;;1
2025-08-16 14:19:24.400;TRF;1;0;0;;1
2025-08-16 14:19:15.292;TRF;1;1;194;;1
2025-08-16 13:47:17.070;TRF;1;0;0;;1
2025-08-16 13:40:08.085;TRF;1;0;0;;1
2025-08-16 12:34:31.572;TRF;1;0;0;;1
2025-08-16 11:52:56.758;TRF;1;1;212;;1
2025-08-16 11:52:19.798;TRF;1;0;0;;1
2025-08-16 11:52:20.382;TRF;1;0;0;;1
2025-08-16 11:52:40.854;TRF;1;0;0;;1
2025-08-16 10:27:29.992;TRF;1;0;0;;1
2025-08-16 07:51:46.399;TRF;1;0;0;;1
2025-08-16 07:32:01.084;TRF;1;0;0;;1
2025-08-16 07:18:51.457;TRF;1;0;0;;1
2025-08-16 07:18:33.323;TRF;1;0;0;;1
2025-08-16 07:01:14.871;TRF;1;0;0;;1
2025-08-16 07:01:17.645;TRF;1;0;0;;1
2025-08-16 06:35:20.940;TRF;1;0;0;;1
2025-08-16 06:23:37.681;TRF;1;0;0;;1
2025-08-16 06:22:40.069;TRF;1;0;0;;1
2025-08-16 06:18:59.195;TRF;1;0;0;;1
2025-08-16 06:12:30.824;TRF;1;0;0;;1
2025-08-16 06:07:37.280;TRF;1;0;0;;1
2025-08-16 06:05:25.745;TRF;1;0;0;;1
2025-08-16 05:58:59.913;TRF;1;0;0;;1
2025-08-16 05:55:54.953;TRF;1;0;0;;1
2025-08-16 05:21:43.883;TRF;1;0;0;;1
2025-08-16 05:21:42.087;TRF;1;0;0;;1
2025-08-16 04:26:42.280;TRF;1;0;0;;1
2025-08-16 04:23:44.409;TRF;1;0;0;;1
2025-08-16 04:22:16.788;TRF;1;0;0;;1
2025-08-16 04:16:35.148;TRF;1;0;0;;1
2025-08-16 04:08:31.762;TRF;1;0;0;;1
2025-08-16 04:04:16.814;TRF;1;0;0;;1
2025-08-16 03:37:23.419;TRF;1;0;0;;1
2025-08-16 03:16:41.836;TRF;1;0;0;;1
2025-08-16 03:14:51.100;TRF;1;0;0;;1
2025-08-16 03:11:18.061;TRF;1;0;0;;1
2025-08-16 03:04:28.788;TRF;1;0;0;;1
2025-08-16 03:03:37.936;TRF;1;0;0;;1
2025-08-16 02:19:08.659;TRF;1;0;0;;1
2025-08-16 00:57:13.521;TRF;1;0;0;;1
2025-08-17 23:32:44.056;TRF;1;0;0;;1
2025-08-17 23:26:01.056;TRF;1;0;0;;1
2025-08-17 23:24:37.305;TRF;1;1;258;;1
2025-08-17 23:22:23.971;TRF;1;0;0;;1
2025-08-17 23:22:23.971;TRF;1;0;0;;1
2025-08-17 23:21:00.697;TRF;1;0;0;;1
2025-08-17 23:17:53.820;TRF;1;0;0;;1
2025-08-17 23:17:50.539;TRF;1;0;0;;1
2025-08-17 23:17:36.913;TRF;1;0;0;;1
2025-08-17 23:17:40.636;TRF;1;0;0;;1
2025-08-17 23:12:44.841;TRF;1;0;0;;1
2025-08-17 23:03:33.149;TRF;1;0;0;;1
2025-08-17 22:58:59.302;TRF;1;0;0;;1
2025-08-17 22:51:28.606;TRF;1;0;0;;1
2025-08-17 22:45:53.372;TRF;1;0;0;;1
2025-08-17 21:36:27.603;TRF;1;0;0;;1
2025-08-17 21:21:02.439;TRF;1;0;0;;1
2025-08-17 21:20:58.007;TRF;1;0;0;;1
2025-08-17 21:17:19.111;TRF;1;0;0;;1
2025-08-17 21:04:07.188;TRF;1;0;0;;1
2025-08-17 21:01:17.725;TRF;1;0;0;;1
2025-08-17 21:00:48.079;TRF;1;0;0;;1
2025-08-17 18:42:00.751;TRF;1;0;0;;1
2025-08-17 18:39:25.459;TRF;1;0;0;;1
2025-08-17 18:39:07.581;TRF;1;0;0;;1
2025-08-17 17:35:24.894;TRF;1;1;244;;1
2025-08-17 16:16:54.235;TRF;1;0;0;;1
2025-08-17 16:16:16.801;TRF;1;0;0;;1
2025-08-17 16:05:24.735;TRF;1;0;0;;1
2025-08-17 16:05:13.422;TRF;1;0;0;;1
2025-08-17 15:28:54.940;TRF;1;0;0;;1
2025-08-17 15:18:59.783;TRF;1;0;0;;1
2025-08-17 15:01:45.301;TRF;1;0;0;;1
2025-08-17 14:56:42.527;TRF;1;0;0;;1
2025-08-17 14:56:45.957;TRF;1;1;281;;1
2025-08-17 13:45:36.391;TRF;1;0;0;;1
2025-08-17 13:45:28.461;TRF;1;0;0;;1
2025-08-17 13:00:39.784;TRF;1;0;0;;1
2025-08-17 12:56:00.106;TRF;1;0;0;;1
2025-08-17 12:53:21.359;TRF;1;0;0;;1
2025-08-17 12:42:37.203;TRF;1;0;0;;1
2025-08-17 11:57:59.278;TRF;1;0;0;;1
2025-08-17 11:57:38.114;TRF;1;0;0;;1
2025-08-17 11:36:32.400;TRF;1;0;0;;1
2025-08-17 11:29:06.134;TRF;1;0;0;;1
2025-08-17 11:04:14.301;TRF;1;0;0;;1
2025-08-17 07:39:11.652;TRF;1;0;0;;1
2025-08-17 07:37:30.225;TRF;1;0;0;;1
2025-08-17 07:09:01.433;TRF;1;0;0;;1
2025-08-17 07:08:37.471;TRF;1;0;0;;1
2025-08-17 06:06:44.320;TRF;1;0;0;;1
2025-08-17 06:03:31.268;TRF;1;0;0;;1
2025-08-17 06:00:55.251;TRF;1;0;0;;1
2025-08-17 06:00:03.183;TRF;1;0;0;;1
2025-08-17 05:25:27.606;TRF;1;0;0;;1
2025-08-17 05:23:04.721;TRF;1;0;0;;1
2025-08-17 04:56:21.944;TRF;1;0;0;;1
2025-08-17 04:23:29.228;TRF;1;0;0;;1
2025-08-17 04:20:18.122;TRF;1;0;0;;1
2025-08-17 04:07:48.918;TRF;1;0;0;;1
2025-08-17 04:00:47.653;TRF;1;0;0;;1
2025-08-17 03:53:49.424;TRF;1;0;0;;1
2025-08-17 03:51:36.021;TRF;1;0;0;;1
2025-08-17 03:49:53.494;TRF;1;0;0;;1
2025-08-17 02:55:10.638;TRF;1;0;0;;1
2025-08-17 02:34:05.525;TRF;1;0;0;;1
2025-08-17 02:04:55.159;TRF;1;0;0;;1
2025-08-17 02:04:36.508;TRF;1;0;0;;1
2025-08-17 02:00:13.229;TRF;1;0;0;;1
2025-08-17 02:00:06.492;TRF;1;0;0;;1
2025-08-17 01:44:44.755;TRF;1;0;0;;1
2025-08-17 01:43:01.972;TRF;1;0;0;;1
2025-08-17 01:41:33.048;TRF;1;0;0;;1
2025-08-17 01:40:00.604;TRF;1;0;0;;1
2025-08-17 01:38:51.011;TRF;1;0;0;;1
2025-08-17 01:38:15.575;TRF;1;0;0;;1
2025-08-17 01:37:29.279;TRF;1;0;0;;1
2025-08-17 01:26:28.242;TRF;1;0;0;;1
2025-08-17 01:24:31.844;TRF;1;0;0;;1
2025-08-17 00:59:53.732;TRF;1;0;0;;1
2025-08-18 23:29:07.062;TRF;1;0;0;;2
2025-08-18 23:26:03.240;TRF;1;0;0;;2
2025-08-18 22:08:26.216;TRF;1;0;0;;1
2025-08-18 22:08:17.855;TRF;1;1;181;;1
2025-08-18 22:06:48.720;TRF;1;0;0;;1
2025-08-18 22:02:33.047;TRF;1;0;0;;1
2025-08-18 22:02:30.175;TRF;1;0;0;;1
2025-08-18 22:02:20.659;TRF;1;0;0;;1
2025-08-18 22:02:17.515;TRF;1;0;0;;1
2025-08-18 22:02:09.703;TRF;1;0;0;;1
2025-08-18 22:02:07.356;TRF;1;0;0;;1
2025-08-18 22:02:07.356;TRF;1;0;0;;1
2025-08-18 21:54:23.537;TRF;1;0;0;;1
2025-08-18 21:50:46.784;TRF;1;0;0;;1
2025-08-18 21:49:50.773;TRF;1;0;0;;1
2025-08-18 21:49:35.639;TRF;1;0;0;;1
2025-08-18 21:49:32.136;TRF;1;0;0;;1
2025-08-18 21:45:50.827;TRF;1;0;0;;1
2025-08-18 21:45:17.363;TRF;1;0;0;;1
2025-08-18 21:44:29.220;TRF;1;0;0;;1
2025-08-18 21:41:48.134;TRF;1;0;0;;1
2025-08-18 19:49:11.526;TRF;1;1;205;;1
2025-08-18 19:48:10.834;TRF;1;0;0;;1
2025-08-18 19:31:40.888;TRF;1;0;0;;1
2025-08-18 19:31:34.164;TRF;1;0;0;;1
2025-08-18 19:31:16.905;TRF;1;0;0;;1
2025-08-18 19:05:24.773;TRF;1;0;0;;1
2025-08-18 18:57:55.513;TRF;1;0;0;;1
2025-08-18 18:57:39.639;TRF;1;0;0;;1
2025-08-18 16:55:30.732;TRF;1;1;288;;1
2025-08-18 16:42:12.182;TRF;1;0;0;;1
2025-08-18 16:42:12.182;TRF;1;0;0;;1
2025-08-18 14:42:44.710;TRF;1;1;257;;1
